date,restaurant_id,weather,temperature,promotion_active,orders,delivery_orders,dine_in_orders,avg_order_value,revenue,staff_hours,labor_cost,productivity_per_hour,personnel_cost_ratio
2024-10-25,R0059,sunny,7.2,0,320,75,245,9.7,3104.1,34.94,643.94,88.83,0.2074
2024-10-25,R0006,cloudy,9.8,0,314,103,211,17.4,5463.75,83.72,1212.62,65.26,0.2219
2024-10-25,R0016,sunny,16.5,0,194,33,161,11.94,2315.48,30.42,435.75,76.13,0.1882
2024-10-25,R0058,sunny,13.5,0,435,104,331,13.75,5980.34,83.89,1314.19,71.29,0.2198
2024-10-25,R0021,cloudy,5.2,0,299,59,240,9.53,2847.98,35.49,556.47,80.25,0.1954
2024-10-25,R0050,cloudy,9.4,0,223,104,119,15.1,3366.73,40.46,617.34,83.2,0.1834
2024-10-25,R0057,cloudy,12.2,0,352,41,311,16.32,5743.69,56.08,930.77,102.42,0.1621
2024-10-25,R0025,rainy,13.5,1,221,30,191,13.31,2941.98,30.32,493.68,97.04,0.1678
2024-10-25,R0040,sunny,10.5,0,332,65,267,16.0,5310.79,56.91,1072.39,93.32,0.2019
2024-10-25,R0036,sunny,9.5,0,347,61,286,12.86,4461.97,49.98,662.89,89.28,0.1486
2024-10-25,R0022,rainy,11.1,0,180,40,140,16.39,2949.98,44.64,665.16,66.09,0.2255
2024-10-25,R0055,sunny,18.7,0,193,38,155,15.87,3062.2,52.89,1048.22,57.9,0.3423
2024-10-25,R0041,sunny,16.1,0,244,56,188,14.2,3464.6,43.44,555.52,79.76,0.1603
2024-10-25,R0026,sunny,13.3,0,408,76,332,15.12,6167.26,129.4,1685.57,47.66,0.2733
2024-10-25,R0034,rainy,14.9,0,210,94,116,18.05,3789.6,32.9,545.2,115.19,0.1439
2024-10-25,R0004,rainy,17.3,0,365,74,291,13.24,4833.36,58.82,884.55,82.17,0.183
2024-10-25,R0060,sunny,13.5,0,337,67,270,8.39,2825.9,51.52,789.9,54.85,0.2795
2024-10-25,R0054,rainy,1.7,0,435,130,305,5.87,2555.2,28.52,425.11,89.61,0.1664
2024-10-25,R0039,cloudy,9.7,0,414,99,315,11.27,4666.53,54.25,844.96,86.03,0.1811
2024-10-25,R0001,cloudy,0.1,1,468,48,420,13.64,6382.49,111.2,1334.35,57.4,0.2091
2024-10-25,R0051,sunny,14.1,1,190,58,132,11.77,2235.76,25.34,468.3,88.22,0.2095
2024-10-25,R0045,sunny,16.4,0,179,60,119,19.25,3445.34,48.12,591.0,71.6,0.1715
2024-10-25,R0033,rainy,9.6,0,215,42,173,10.62,2282.42,24.04,389.74,94.96,0.1708
2024-10-25,R0017,rainy,10.9,0,224,48,176,12.78,2861.92,28.07,405.38,101.96,0.1416
2024-10-25,R0012,sunny,7.3,0,250,85,165,15.52,3879.26,40.93,707.26,94.77,0.1823
2024-10-26,R0060,cloudy,8.5,0,337,66,271,7.14,2407.48,30.87,473.38,77.98,0.1966
2024-10-26,R0030,sunny,7.3,0,259,54,205,12.23,3167.52,39.04,812.92,81.13,0.2566
2024-10-26,R0008,cloudy,15.1,0,367,58,309,13.24,4859.96,58.32,806.88,83.34,0.166
2024-10-26,R0050,rainy,9.0,0,238,85,153,10.98,2613.25,21.47,327.63,121.69,0.1254
2024-10-26,R0020,cloudy,20.7,0,165,34,131,12.26,2022.75,40.62,714.94,49.8,0.3534
2024-10-26,R0053,cloudy,12.2,0,292,72,220,11.15,3254.43,44.11,672.27,73.78,0.2066
2024-10-26,R0036,cloudy,13.2,0,397,61,336,9.07,3600.24,32.37,429.33,111.22,0.1193
2024-10-26,R0025,sunny,8.9,0,206,68,138,10.45,2151.95,25.93,422.17,83.0,0.1962
2024-10-26,R0014,sunny,2.5,0,298,100,198,14.71,4384.77,53.85,927.59,81.43,0.2115
2024-10-26,R0015,rainy,15.3,0,229,72,157,12.77,2923.86,33.35,461.69,87.68,0.1579
2024-10-26,R0001,cloudy,18.8,0,404,28,376,12.83,5181.78,78.98,947.72,65.61,0.1829
2024-10-26,R0054,cloudy,5.8,0,347,114,233,5.79,2009.97,23.09,344.17,87.06,0.1712
2024-10-26,R0018,sunny,1.3,0,156,29,127,10.29,1605.49,21.98,285.88,73.05,0.1781
2024-10-26,R0019,sunny,7.5,0,364,67,297,13.57,4939.76,87.24,1513.03,56.62,0.3063
2024-10-26,R0004,sunny,11.9,0,396,61,335,11.75,4654.34,66.75,1003.73,69.73,0.2157
2024-10-26,R0028,rainy,22.4,0,279,63,216,11.16,3113.78,39.76,477.14,78.31,0.1532
2024-10-26,R0044,cloudy,10.9,0,310,116,194,11.34,3514.21,54.99,779.58,63.9,0.2218
2024-10-26,R0011,cloudy,13.9,0,537,51,486,11.47,6156.84,113.08,2026.43,54.45,0.3291
2024-10-26,R0058,cloudy,12.2,0,421,81,340,14.01,5899.7,80.82,1266.12,73.0,0.2146
2024-10-26,R0040,cloudy,13.5,0,377,18,359,16.82,6342.04,65.63,1236.72,96.63,0.195
2024-10-26,R0042,cloudy,13.6,0,586,77,509,18.85,11047.95,116.11,1552.04,95.15,0.1405
2024-10-26,R0047,sunny,10.8,0,322,89,233,15.44,4972.96,62.74,1040.59,79.27,0.2092
2024-10-26,R0033,sunny,0.6,0,341,114,227,11.0,3750.23,33.82,548.3,110.9,0.1462
2024-10-26,R0002,cloudy,7.5,0,322,86,236,12.82,4129.15,44.33,592.62,93.14,0.1435
2024-10-26,R0012,cloudy,10.5,0,218,70,148,16.57,3611.22,39.7,686.0,90.95,0.19
2024-10-26,R0026,cloudy,11.0,0,443,121,322,13.6,6025.93,130.35,1697.92,46.23,0.2818
2024-10-26,R0039,cloudy,9.3,0,359,122,237,9.56,3431.0,43.51,677.8,78.85,0.1976
2024-10-26,R0023,sunny,13.9,0,326,90,236,15.71,5121.67,43.76,717.31,117.04,0.1401
2024-10-26,R0013,cloudy,16.1,0,307,51,256,11.79,3620.33,63.01,775.72,57.45,0.2143
2024-10-26,R0021,cloudy,17.4,0,295,76,219,9.22,2719.45,34.32,538.12,79.24,0.1979
2024-10-26,R0027,cloudy,13.7,1,295,52,243,12.12,3576.66,47.17,714.48,75.83,0.1998
2024-10-26,R0031,rainy,6.7,0,385,60,325,13.94,5366.44,61.16,924.01,87.75,0.1722
2024-10-26,R0024,rainy,3.1,0,266,18,248,11.57,3077.01,47.14,684.72,65.27,0.2225
2024-10-26,R0043,sunny,16.2,0,354,84,270,16.78,5939.78,90.25,1234.44,65.81,0.2078
2024-10-26,R0034,rainy,11.5,0,276,65,211,15.48,4273.76,36.81,610.07,116.09,0.1427
2024-10-26,R0057,cloudy,10.6,0,472,92,380,14.95,7054.05,64.75,1074.74,108.94,0.1524
2024-10-26,R0017,rainy,17.3,0,232,37,195,12.39,2874.29,34.82,502.8,82.56,0.1749
2024-10-26,R0048,rainy,5.8,1,144,32,112,13.24,1907.21,28.25,419.02,67.52,0.2197
2024-10-26,R0007,cloudy,13.8,0,375,110,265,14.18,5317.37,85.27,1142.57,62.36,0.2149
2024-10-26,R0003,cloudy,16.7,0,410,66,344,14.97,6137.05,57.47,767.3,106.79,0.125
2024-10-26,R0056,sunny,15.9,0,312,96,216,12.81,3995.76,54.56,702.09,73.23,0.1757
2024-10-26,R0035,sunny,7.8,0,148,40,108,17.44,2580.44,32.39,641.68,79.66,0.2487
2024-10-26,R0055,cloudy,20.6,0,178,34,144,13.29,2364.86,43.51,862.26,54.35,0.3646
2024-10-26,R0038,sunny,11.3,0,121,37,84,15.73,1902.84,29.74,398.22,63.99,0.2093
2024-10-26,R0049,rainy,11.3,0,281,61,220,12.84,3607.4,46.42,760.3,77.72,0.2108
2024-10-26,R0010,cloudy,13.2,0,292,85,207,10.94,3194.36,45.76,672.77,69.8,0.2106
2024-10-26,R0016,sunny,21.6,1,228,70,158,14.64,3337.75,40.81,584.72,81.78,0.1752
2024-10-26,R0022,sunny,15.8,0,258,12,246,15.93,4110.66,56.78,846.04,72.4,0.2058
2024-10-26,R0059,rainy,11.8,0,298,55,243,11.84,3527.67,37.15,684.65,94.95,0.1941
2024-10-26,R0041,sunny,9.4,0,246,59,187,13.79,3391.39,36.66,468.79,92.52,0.1382
2024-10-26,R0029,cloudy,14.4,1,508,101,407,13.93,7074.79,94.99,1705.8,74.48,0.2411
2024-10-26,R0005,sunny,16.0,0,327,44,283,10.87,3554.19,41.5,698.5,85.64,0.1965
2024-10-26,R0045,cloudy,8.9,0,197,41,156,19.12,3766.23,57.67,708.29,65.3,0.1881
2024-10-26,R0046,sunny,15.5,0,534,169,365,10.84,5788.15,77.52,1130.21,74.67,0.1953
2024-10-26,R0006,sunny,19.8,0,299,66,233,17.42,5209.12,75.52,1093.77,68.98,0.21
2024-10-26,R0052,rainy,7.4,1,224,50,174,17.1,3831.47,54.5,906.59,70.31,0.2366
2024-10-26,R0032,rainy,17.7,0,354,27,327,10.62,3757.93,45.22,562.41,83.09,0.1497
2024-10-26,R0009,sunny,5.2,1,459,80,379,14.07,6460.26,73.23,1259.4,88.22,0.1949
2024-10-26,R0051,cloudy,7.5,0,211,51,160,10.8,2278.95,28.63,528.95,79.61,0.2321
2024-10-26,R0037,cloudy,8.3,1,354,85,269,14.37,5086.45,65.97,1254.71,77.1,0.2467
2024-10-27,R0034,cloudy,10.7,1,295,104,191,15.81,4664.01,39.2,649.68,118.97,0.1393
2024-10-27,R0048,cloudy,12.6,0,119,20,99,10.04,1194.81,15.45,229.21,77.33,0.1918
2024-10-27,R0001,sunny,19.7,1,456,79,377,18.59,8477.21,132.71,1592.54,63.88,0.1879
2024-10-27,R0023,cloudy,10.3,0,294,84,210,16.57,4872.51,34.44,564.57,141.47,0.1159
2024-10-27,R0020,cloudy,15.6,0,177,28,149,11.98,2119.92,41.01,721.8,51.69,0.3405
2024-10-27,R0056,cloudy,7.2,1,318,37,281,14.6,4643.09,53.98,694.6,86.02,0.1496
2024-10-27,R0060,sunny,7.6,0,371,129,242,9.34,3466.45,53.33,817.61,65.01,0.2359
2024-10-27,R0005,sunny,12.5,0,267,57,210,13.77,3677.03,49.06,825.68,74.95,0.2246
2024-10-27,R0027,sunny,8.2,1,321,74,247,11.94,3833.42,36.34,550.43,105.5,0.1436
2024-10-27,R0059,cloudy,9.6,1,423,58,365,12.43,5259.54,58.41,1076.44,90.04,0.2047
2024-10-27,R0014,rainy,8.1,1,312,75,237,14.91,4653.48,69.96,1205.14,66.52,0.259
2024-10-27,R0031,cloudy,20.5,0,323,60,263,15.21,4912.73,59.45,898.25,82.63,0.1828
2024-10-27,R0009,sunny,10.0,0,249,52,197,14.87,3702.35,46.98,807.97,78.8,0.2182
2024-10-27,R0017,cloudy,11.8,0,231,45,186,16.1,3718.6,41.81,603.74,88.95,0.1624
2024-10-27,R0006,cloudy,18.5,1,310,86,224,18.03,5588.76,77.4,1121.02,72.21,0.2006
2024-10-27,R0021,cloudy,7.4,0,268,62,206,11.04,2960.01,35.53,557.12,83.31,0.1882
2024-10-27,R0029,sunny,14.2,0,355,107,248,15.82,5616.67,67.42,1210.59,83.31,0.2155
2024-10-27,R0010,cloudy,18.9,0,240,87,153,8.94,2145.63,29.78,437.73,72.06,0.204
2024-10-27,R0039,sunny,12.2,0,407,124,283,10.07,4096.62,46.85,729.82,87.43,0.1782
2024-10-27,R0032,sunny,10.1,0,260,76,184,13.38,3479.31,45.8,569.54,75.97,0.1637
2024-10-27,R0030,sunny,12.5,0,201,36,165,12.96,2605.39,32.7,680.87,79.67,0.2613
2024-10-27,R0018,cloudy,10.9,0,147,45,102,11.19,1645.03,14.97,194.75,109.87,0.1184
2024-10-27,R0051,rainy,11.1,0,154,32,122,10.44,1608.5,15.44,285.22,104.21,0.1773
2024-10-27,R0019,cloudy,13.2,0,281,65,216,14.0,3934.64,60.04,1041.28,65.54,0.2646
2024-10-27,R0004,cloudy,13.7,0,361,99,262,12.21,4407.15,56.22,845.39,78.39,0.1918
2024-10-27,R0046,cloudy,12.1,0,389,178,211,9.08,3530.62,46.73,681.23,75.56,0.1929
2024-10-27,R0036,rainy,5.3,0,348,106,242,9.97,3469.56,38.03,504.39,91.23,0.1454
2024-10-27,R0053,sunny,10.7,0,223,76,147,11.01,2455.33,37.95,578.35,64.71,0.2355
2024-10-27,R0028,sunny,9.3,0,314,70,244,11.06,3473.91,56.15,673.86,61.86,0.194
2024-10-27,R0038,sunny,9.1,0,127,32,95,15.35,1949.42,26.58,355.98,73.34,0.1826
2024-10-27,R0050,sunny,11.8,0,187,39,148,12.89,2409.8,18.62,284.09,129.42,0.1179
2024-10-27,R0011,sunny,14.1,0,406,58,348,11.85,4809.13,62.93,1127.75,76.42,0.2345
2024-10-27,R0058,cloudy,16.5,0,395,112,283,14.07,5557.31,80.26,1257.35,69.24,0.2263
2024-10-27,R0040,sunny,6.9,0,385,115,270,15.82,6089.97,68.4,1288.92,89.03,0.2116
2024-10-27,R0041,sunny,10.4,0,268,107,161,12.66,3391.84,34.59,442.36,98.06,0.1304
2024-10-27,R0022,cloudy,15.1,0,182,17,165,17.03,3099.05,44.24,659.21,70.06,0.2127
2024-10-27,R0025,sunny,7.9,1,223,86,137,11.38,2538.18,27.89,454.07,91.02,0.1789
2024-10-27,R0042,sunny,12.0,0,467,143,324,18.18,8490.82,114.08,1524.89,74.43,0.1796
2024-10-27,R0047,rainy,14.7,0,225,67,158,12.85,2890.38,37.54,622.71,76.99,0.2154
2024-10-27,R0045,sunny,12.2,0,140,44,96,17.82,2494.33,40.61,498.77,61.42,0.2
2024-10-27,R0033,rainy,8.8,0,238,62,176,12.25,2914.38,31.74,514.63,91.82,0.1766
2024-10-27,R0012,cloudy,18.8,0,272,56,216,14.07,3827.14,47.85,826.68,79.99,0.216
2024-10-27,R0052,cloudy,10.6,0,141,37,104,16.21,2285.39,38.95,648.03,58.67,0.2836
2024-10-27,R0054,cloudy,15.1,0,405,91,314,9.25,3744.62,43.34,646.08,86.4,0.1725
2024-10-27,R0002,rainy,10.0,0,261,54,207,13.23,3452.11,40.22,537.68,85.82,0.1558
2024-10-27,R0008,rainy,19.8,0,270,84,186,15.71,4242.36,47.75,660.72,88.84,0.1557
2024-10-27,R0016,cloudy,5.6,0,146,25,121,15.65,2285.38,26.92,385.62,84.91,0.1687
2024-10-27,R0044,rainy,9.4,1,232,44,188,12.96,3006.48,35.14,498.16,85.56,0.1657
2024-10-27,R0013,cloudy,18.1,0,263,58,205,13.46,3539.29,62.61,770.76,56.53,0.2178
2024-10-27,R0043,sunny,2.7,0,346,145,201,15.96,5523.05,73.63,1007.04,75.01,0.1823
2024-10-27,R0049,sunny,13.9,0,269,48,221,14.66,3942.89,49.43,809.62,79.77,0.2053
2024-10-27,R0015,sunny,8.3,0,277,43,234,16.29,4513.25,66.6,922.03,67.77,0.2043
2024-10-27,R0024,cloudy,15.1,1,289,68,221,9.02,2606.33,39.31,571.01,66.3,0.2191
2024-10-27,R0057,sunny,16.9,1,465,42,423,17.17,7985.91,84.2,1397.46,94.85,0.175
2024-10-27,R0035,sunny,8.9,0,135,27,108,17.96,2424.58,36.19,716.97,66.99,0.2957
2024-10-27,R0037,sunny,11.0,1,336,98,238,15.56,5226.74,74.71,1420.93,69.96,0.2719
2024-10-27,R0007,sunny,13.7,0,322,67,255,12.39,3989.14,49.4,661.93,80.75,0.1659
2024-10-27,R0026,sunny,14.1,0,362,60,302,13.69,4957.2,80.05,1042.79,61.92,0.2104
2024-10-27,R0003,sunny,8.0,0,415,101,314,13.09,5432.8,63.32,845.38,85.8,0.1556
2024-10-27,R0055,rainy,9.0,0,134,29,105,16.68,2235.5,31.85,631.13,70.2,0.2823
2024-10-28,R0032,sunny,5.2,0,231,38,193,14.05,3246.19,50.04,622.24,64.88,0.1917
2024-10-28,R0057,rainy,12.9,0,278,54,224,16.13,4483.5,42.69,708.5,105.03,0.158
2024-10-28,R0039,rainy,15.7,0,232,85,147,12.17,2824.59,34.96,544.54,80.8,0.1928
2024-10-28,R0042,cloudy,14.3,0,384,72,312,17.52,6728.44,85.34,1140.8,78.84,0.1695
2024-10-28,R0043,cloudy,15.0,0,247,67,180,14.45,3569.07,46.56,636.78,76.66,0.1784
2024-10-28,R0058,cloudy,4.4,0,315,51,264,14.73,4641.01,69.87,1094.63,66.42,0.2359
2024-10-28,R0025,rainy,4.6,0,146,33,113,9.67,1411.61,15.01,244.35,94.07,0.1731
2024-10-28,R0053,sunny,14.8,0,192,48,144,14.33,2751.1,33.87,516.19,81.23,0.1876
2024-10-28,R0008,cloudy,17.1,0,232,42,190,15.06,3494.51,35.01,484.42,99.81,0.1386
2024-10-28,R0046,cloudy,9.2,0,317,115,202,9.7,3074.72,34.8,507.36,88.36,0.165
2024-10-28,R0050,sunny,8.6,0,188,58,130,14.15,2659.89,27.3,416.56,97.42,0.1566
2024-10-28,R0040,cloudy,11.9,0,333,101,232,17.18,5720.66,76.04,1432.81,75.23,0.2505
2024-10-28,R0020,cloudy,3.2,0,115,15,100,14.34,1649.09,28.31,498.3,58.25,0.3022
2024-10-28,R0044,rainy,10.9,0,161,55,106,11.21,1805.25,27.57,390.88,65.47,0.2165
2024-10-28,R0023,rainy,12.4,0,232,60,172,16.72,3880.19,38.26,627.12,101.42,0.1616
2024-10-28,R0051,rainy,11.8,0,113,40,73,10.83,1223.76,12.52,231.35,97.74,0.189
2024-10-28,R0011,sunny,13.0,0,368,81,287,11.86,4364.41,75.7,1356.55,57.66,0.3108
2024-10-28,R0055,rainy,12.6,0,90,32,58,13.36,1202.52,19.17,379.85,62.74,0.3159
2024-10-28,R0012,cloudy,3.2,0,196,58,138,15.7,3077.12,34.58,597.45,88.99,0.1942
2024-10-28,R0015,sunny,8.0,0,182,27,155,14.52,2643.35,35.16,486.82,75.18,0.1842
2024-10-28,R0010,sunny,12.4,0,269,67,202,9.79,2632.95,32.99,484.93,79.82,0.1842
2024-10-28,R0013,sunny,9.7,0,177,47,130,15.38,2722.52,40.29,496.02,67.57,0.1822
2024-10-28,R0018,rainy,17.7,0,119,11,108,10.85,1291.46,12.0,156.08,107.62,0.1209
2024-10-28,R0026,sunny,12.4,1,299,48,251,13.91,4159.79,73.31,954.95,56.74,0.2296
2024-10-28,R0054,cloudy,10.6,1,390,129,261,5.95,2320.34,24.14,359.89,96.12,0.1551
2024-10-28,R0019,rainy,7.1,0,208,36,172,12.36,2571.8,39.67,688.03,64.83,0.2675
2024-10-28,R0004,cloudy,7.1,0,294,73,221,13.55,3984.37,45.35,682.02,87.85,0.1712
2024-10-28,R0033,sunny,12.0,0,178,64,114,13.35,2376.67,26.12,423.52,90.99,0.1782
2024-10-28,R0047,cloudy,14.4,0,195,45,150,16.25,3169.72,43.29,718.07,73.22,0.2265
2024-10-28,R0028,rainy,14.9,0,193,41,152,12.53,2417.86,37.06,444.71,65.24,0.1839
2024-10-28,R0036,sunny,6.0,0,320,43,277,11.15,3567.46,38.67,512.91,92.25,0.1438
2024-10-28,R0035,cloudy,16.6,0,119,10,109,18.82,2240.09,25.69,508.81,87.21,0.2271
2024-10-28,R0056,sunny,15.2,1,279,66,213,13.46,3755.29,53.19,684.47,70.6,0.1823
2024-10-28,R0041,cloudy,11.1,0,164,58,106,15.59,2557.5,31.45,402.22,81.32,0.1573
2024-10-28,R0031,rainy,6.5,0,223,62,161,14.23,3172.72,46.05,695.7,68.9,0.2193
2024-10-28,R0007,sunny,14.0,0,284,39,245,12.4,3520.82,60.24,807.23,58.44,0.2293
2024-10-28,R0017,sunny,2.6,0,185,41,144,14.07,2602.26,26.47,382.23,98.32,0.1469
2024-10-28,R0022,cloudy,15.7,0,169,42,127,16.21,2740.04,43.87,653.76,62.46,0.2386
2024-10-28,R0014,cloudy,11.9,0,162,29,133,15.33,2483.56,34.3,590.93,72.4,0.2379
2024-10-28,R0029,sunny,18.1,0,293,58,235,13.38,3920.34,47.28,849.05,82.91,0.2166
2024-10-28,R0048,sunny,7.9,0,117,18,99,12.5,1463.06,21.0,311.45,69.69,0.2129
2024-10-28,R0059,cloudy,9.3,0,239,65,174,11.41,2726.02,29.09,536.12,93.7,0.1967
2024-10-28,R0009,sunny,17.9,0,224,44,180,14.22,3186.37,38.59,663.69,82.56,0.2083
2024-10-28,R0034,cloudy,17.0,0,180,66,114,15.96,2872.4,31.64,524.26,90.8,0.1825
2024-10-28,R0005,cloudy,8.5,0,210,78,132,11.6,2436.76,22.9,385.42,106.41,0.1582
2024-10-28,R0024,cloudy,14.2,0,207,56,151,12.09,2501.81,42.21,613.11,59.27,0.2451
2024-10-28,R0060,sunny,11.5,0,304,68,236,8.31,2526.98,38.42,589.07,65.77,0.2331
2024-10-28,R0037,cloudy,14.9,0,176,53,123,15.45,2718.9,31.58,600.7,86.08,0.2209
2024-10-28,R0049,sunny,13.8,0,187,40,147,14.09,2634.09,35.24,577.27,74.74,0.2192
2024-10-28,R0006,sunny,12.7,0,239,69,170,17.76,4245.62,58.19,842.78,72.97,0.1985
2024-10-28,R0052,sunny,19.2,0,121,25,96,17.51,2118.87,36.92,614.27,57.38,0.2899
2024-10-28,R0016,cloudy,9.4,0,100,23,77,16.15,1615.28,18.49,264.84,87.38,0.164
2024-10-28,R0002,cloudy,-1.7,0,212,86,126,14.19,3007.89,29.62,395.96,101.55,0.1316
2024-10-28,R0030,cloudy,12.4,0,199,17,182,10.86,2161.41,29.65,617.42,72.89,0.2857
2024-10-28,R0003,cloudy,16.8,0,270,26,244,15.23,4113.04,34.74,463.82,118.4,0.1128
2024-10-28,R0027,cloudy,20.4,0,160,36,124,11.56,1850.2,22.36,338.67,82.75,0.183
2024-10-28,R0045,cloudy,19.7,0,126,55,71,20.36,2565.14,43.82,538.15,58.54,0.2098
2024-10-28,R0001,sunny,21.1,0,240,48,192,15.98,3836.31,54.4,652.75,70.53,0.1702
2024-10-28,R0038,cloudy,11.1,0,88,16,72,12.88,1133.85,17.95,240.36,63.17,0.212
2024-10-28,R0021,cloudy,14.4,0,228,36,192,9.43,2150.86,26.29,412.22,81.82,0.1917
2024-10-29,R0008,sunny,10.6,0,244,25,219,15.63,3814.92,43.94,607.9,86.83,0.1593
2024-10-29,R0002,sunny,14.9,0,283,100,183,11.59,3279.29,36.13,482.92,90.77,0.1473
2024-10-29,R0055,cloudy,15.9,0,109,12,97,14.04,1529.95,25.95,514.2,58.97,0.3361
2024-10-29,R0040,sunny,15.4,0,260,61,199,16.3,4238.71,58.38,1100.16,72.6,0.2596
2024-10-29,R0001,cloudy,7.1,1,307,81,226,15.94,4894.37,69.29,831.52,70.63,0.1699
2024-10-29,R0060,cloudy,18.1,0,260,90,170,7.67,1992.96,28.62,438.76,69.65,0.2202
2024-10-29,R0036,sunny,9.1,0,257,49,208,11.11,2855.81,27.36,362.81,104.4,0.127
2024-10-29,R0009,sunny,7.1,0,242,69,173,14.31,3461.94,40.5,696.47,85.48,0.2012
2024-10-29,R0058,cloudy,11.0,0,316,91,225,12.04,3803.57,54.45,853.01,69.86,0.2243
2024-10-29,R0011,cloudy,18.7,0,295,93,202,10.3,3039.15,45.71,819.21,66.48,0.2696
2024-10-29,R0016,sunny,12.1,0,126,14,112,12.25,1543.92,13.92,199.42,110.91,0.1292
2024-10-29,R0029,sunny,2.6,0,275,65,210,14.58,4010.14,50.29,903.12,79.73,0.2252
2024-10-29,R0028,sunny,8.6,0,286,76,210,10.09,2886.05,35.8,429.55,80.63,0.1488
2024-10-29,R0022,cloudy,14.1,0,167,49,118,15.99,2669.98,43.84,653.26,60.91,0.2447
2024-10-29,R0041,cloudy,9.7,0,151,29,122,13.07,1974.3,24.35,311.43,81.08,0.1577
2024-10-29,R0030,sunny,-2.1,0,185,40,145,12.35,2284.64,33.86,704.93,67.48,0.3086
2024-10-29,R0050,cloudy,25.8,0,162,27,135,14.94,2419.61,20.36,310.7,118.81,0.1284
2024-10-29,R0057,sunny,15.9,0,327,75,252,16.49,5391.29,47.66,791.0,113.13,0.1467
2024-10-29,R0046,sunny,10.0,1,389,103,286,9.78,3806.18,47.05,685.96,80.9,0.1802
2024-10-29,R0045,cloudy,16.2,1,151,35,116,18.46,2787.78,33.51,411.55,83.19,0.1476
2024-10-29,R0051,rainy,8.2,0,96,20,76,10.29,987.47,12.0,221.73,82.29,0.2245
2024-10-29,R0052,sunny,5.8,0,151,38,113,15.88,2397.53,38.51,640.73,62.25,0.2672
2024-10-29,R0004,rainy,6.4,0,315,72,243,13.89,4374.04,50.99,766.84,85.78,0.1753
2024-10-29,R0049,cloudy,15.7,0,218,66,152,15.16,3304.09,47.86,783.89,69.04,0.2372
2024-10-29,R0032,cloudy,5.3,0,297,34,263,11.46,3404.29,51.57,641.29,66.02,0.1884
2024-10-29,R0005,cloudy,20.6,1,280,45,235,13.73,3845.7,46.79,787.57,82.18,0.2048
2024-10-29,R0037,sunny,11.4,0,187,42,145,14.04,2624.84,33.63,639.64,78.05,0.2437
2024-10-29,R0010,sunny,14.4,0,208,98,110,11.3,2350.06,31.25,459.44,75.2,0.1955
2024-10-29,R0018,sunny,9.5,0,140,33,107,11.15,1560.74,22.52,292.96,69.29,0.1877
2024-10-29,R0059,rainy,9.2,0,206,36,170,12.28,2529.27,30.09,554.5,84.06,0.2192
2024-10-29,R0026,cloudy,10.5,1,280,65,215,15.8,4422.82,88.15,1148.19,50.18,0.2596
2024-10-29,R0006,cloudy,9.8,1,289,94,195,17.49,5055.8,67.72,980.88,74.66,0.194
2024-10-29,R0019,sunny,6.7,0,307,46,261,13.27,4074.57,61.74,1070.86,65.99,0.2628
2024-10-29,R0035,cloudy,8.3,1,124,6,118,16.13,1999.94,20.26,401.38,98.7,0.2007
2024-10-29,R0053,sunny,19.8,0,188,60,128,11.89,2235.82,28.99,441.88,77.12,0.1976
2024-10-29,R0031,rainy,6.9,0,198,41,157,17.48,3461.13,40.72,615.26,84.99,0.1778
2024-10-29,R0043,cloudy,15.3,0,236,81,155,16.55,3904.85,53.16,727.05,73.46,0.1862
2024-10-29,R0033,sunny,14.1,0,251,78,173,12.79,3211.42,34.19,554.43,93.92,0.1726
2024-10-29,R0027,rainy,13.3,0,204,57,147,10.23,2086.09,12.2,184.78,171.02,0.0886
2024-10-29,R0056,sunny,7.2,0,244,57,187,12.82,3127.45,37.51,482.71,83.37,0.1543
2024-10-29,R0024,cloudy,3.4,0,199,55,144,11.07,2203.66,31.76,461.37,69.38,0.2094
2024-10-29,R0013,sunny,12.4,0,185,50,135,12.64,2338.0,36.96,454.95,63.27,0.1946
2024-10-29,R0034,cloudy,11.9,0,219,75,144,17.27,3781.76,34.98,579.7,108.11,0.1533
2024-10-29,R0020,rainy,8.5,0,143,24,119,11.31,1616.98,26.42,464.97,61.21,0.2876
2024-10-29,R0054,sunny,10.9,0,356,81,275,6.3,2243.43,25.54,380.71,87.85,0.1697
2024-10-29,R0017,rainy,15.1,0,216,27,189,14.47,3126.17,39.78,574.55,78.58,0.1838
2024-10-29,R0047,rainy,12.5,0,159,28,131,13.55,2154.91,31.38,520.54,68.67,0.2416
2024-10-29,R0007,cloudy,7.0,0,273,103,170,14.08,3844.53,50.32,674.33,76.39,0.1754
2024-10-29,R0023,sunny,16.2,0,225,42,183,16.94,3810.82,39.71,650.94,95.97,0.1708
2024-10-29,R0021,cloudy,24.9,0,253,62,191,11.04,2792.48,29.98,470.12,93.14,0.1684
2024-10-29,R0014,sunny,20.3,0,248,98,150,11.97,2968.09,38.88,669.73,76.34,0.2256
2024-10-29,R0048,cloudy,11.8,1,74,10,64,15.15,1121.08,12.0,178.01,93.42,0.1588
2024-10-29,R0003,cloudy,13.9,0,271,49,222,16.61,4500.07,53.8,718.34,83.64,0.1596
2024-10-29,R0038,rainy,4.5,1,101,18,83,12.4,1252.65,14.78,197.89,84.77,0.158
2024-10-29,R0025,cloudy,20.8,0,135,23,112,10.68,1441.71,18.32,298.27,78.71,0.2069
