date,restaurant_id,city,restaurant_type,weekday,weekday_name,month,is_weekend,is_holiday,weather,temperature,promotion_active,orders,delivery_orders,dine_in_orders,avg_order_value,revenue,staff_hours,hourly_wage,labor_cost,productivity_per_hour,personnel_cost_ratio
2024-10-07,R0055,Darmstadt,fast_food,0,Monday,10,0,0,sunny,9.4,0,99,33,66,15.18,1503.3,26.3,19.82,521.24,57.16,0.3467
2024-10-08,R0055,Darmstadt,fast_food,1,Tuesday,10,0,0,sunny,7.9,0,137,16,121,14.41,1973.95,33.0,19.82,654.04,59.81,0.3313
2024-10-09,R0055,Darmstadt,fast_food,2,Wednesday,10,0,0,rainy,10.0,0,137,11,126,16.14,2211.68,38.19,19.82,756.78,57.92,0.3422
2024-10-10,R0055,Darmstadt,fast_food,3,Thursday,10,0,0,rainy,19.5,0,152,11,141,12.44,1890.13,25.92,19.82,513.68,72.92,0.2718
2024-10-11,R0055,Darmstadt,fast_food,4,Friday,10,0,0,rainy,14.8,1,160,44,116,15.87,2538.43,36.4,19.82,721.36,69.74,0.2842
2024-10-12,R0055,Darmstadt,fast_food,5,Saturday,10,1,0,sunny,8.1,0,191,24,167,13.93,2659.74,47.82,19.82,947.72,55.62,0.3563
2024-10-13,R0055,Darmstadt,fast_food,6,Sunday,10,1,0,cloudy,12.2,0,150,38,112,14.24,2135.92,30.13,19.82,597.06,70.9,0.2795
2024-10-14,R0055,Darmstadt,fast_food,0,Monday,10,0,0,sunny,4.5,0,113,42,71,13.81,1560.26,20.89,19.82,414.05,74.68,0.2654
2024-10-15,R0055,Darmstadt,fast_food,1,Tuesday,10,0,0,rainy,16.4,1,122,17,105,14.13,1723.36,24.28,19.82,481.13,70.99,0.2792
2024-10-16,R0055,Darmstadt,fast_food,2,Wednesday,10,0,0,sunny,6.4,0,118,7,111,14.83,1750.08,29.32,19.82,581.16,59.68,0.3321
2024-10-17,R0055,Darmstadt,fast_food,3,Thursday,10,0,0,rainy,9.3,0,118,31,87,13.84,1633.6,27.1,19.82,537.15,60.27,0.3288
2024-10-18,R0055,Darmstadt,fast_food,4,Friday,10,0,0,cloudy,15.7,0,156,28,128,14.73,2298.45,36.62,19.82,725.8,62.76,0.3158
2024-10-19,R0055,Darmstadt,fast_food,5,Saturday,10,1,0,cloudy,7.0,1,203,52,151,13.09,2658.26,38.7,19.82,766.98,68.69,0.2885
2024-10-20,R0055,Darmstadt,fast_food,6,Sunday,10,1,0,cloudy,15.0,0,191,41,150,15.47,2954.16,44.9,19.82,889.78,65.8,0.3012
2024-10-21,R0055,Darmstadt,fast_food,0,Monday,10,0,0,sunny,7.4,0,122,22,100,18.38,2242.52,35.74,19.82,708.23,62.75,0.3158
2024-10-22,R0055,Darmstadt,fast_food,1,Tuesday,10,0,0,sunny,11.3,0,141,46,95,12.15,1712.97,28.85,19.82,571.82,59.37,0.3338
2024-10-23,R0055,Darmstadt,fast_food,2,Wednesday,10,0,0,sunny,9.7,0,124,21,103,13.54,1678.4,29.26,19.82,579.89,57.36,0.3455
2024-10-24,R0055,Darmstadt,fast_food,3,Thursday,10,0,0,sunny,14.8,1,230,45,185,12.94,2977.25,52.07,19.82,1031.88,57.18,0.3466
2024-10-25,R0055,Darmstadt,fast_food,4,Friday,10,0,0,sunny,18.7,0,193,38,155,15.87,3062.2,52.89,19.82,1048.22,57.9,0.3423
2024-10-26,R0055,Darmstadt,fast_food,5,Saturday,10,1,0,cloudy,20.6,0,178,34,144,13.29,2364.86,43.51,19.82,862.26,54.35,0.3646
2024-10-27,R0055,Darmstadt,fast_food,6,Sunday,10,1,0,rainy,9.0,0,134,29,105,16.68,2235.5,31.85,19.82,631.13,70.2,0.2823
2024-10-28,R0055,Darmstadt,fast_food,0,Monday,10,0,0,rainy,12.6,0,90,32,58,13.36,1202.52,19.17,19.82,379.85,62.74,0.3159
2024-10-29,R0055,Darmstadt,fast_food,1,Tuesday,10,0,0,cloudy,15.9,0,109,12,97,14.04,1529.95,25.95,19.82,514.2,58.97,0.3361
2024-10-30,R0055,Darmstadt,fast_food,2,Wednesday,10,0,0,sunny,16.1,0,121,35,86,15.67,1896.58,33.39,19.82,661.81,56.79,0.3489
2024-10-31,R0055,Darmstadt,fast_food,3,Thursday,10,0,0,cloudy,5.8,0,130,22,108,14.4,1872.43,31.04,19.82,615.16,60.32,0.3285
2024-11-01,R0055,Darmstadt,fast_food,4,Friday,11,0,0,cloudy,14.3,0,154,17,137,14.23,2191.04,36.58,19.82,725.02,59.89,0.3309
2024-11-02,R0055,Darmstadt,fast_food,5,Saturday,11,1,0,cloudy,10.1,0,194,38,156,14.61,2833.48,49.55,19.82,981.95,57.19,0.3466
2024-11-03,R0055,Darmstadt,fast_food,6,Sunday,11,1,0,cloudy,18.7,0,163,58,105,15.16,2470.61,48.45,19.82,960.27,50.99,0.3887
2024-11-04,R0055,Darmstadt,fast_food,0,Monday,11,0,0,rainy,10.6,0,115,25,90,14.69,1689.7,30.18,19.82,598.03,56.0,0.3539
2024-11-05,R0055,Darmstadt,fast_food,1,Tuesday,11,0,0,sunny,12.3,0,116,18,98,12.81,1486.41,26.9,19.82,533.08,55.26,0.3586
2024-11-06,R0055,Darmstadt,fast_food,2,Wednesday,11,0,0,sunny,8.7,0,124,31,93,16.02,1986.11,32.93,19.82,652.61,60.31,0.3286
2024-11-07,R0055,Darmstadt,fast_food,3,Thursday,11,0,0,rainy,12.0,0,148,24,124,13.44,1989.51,27.15,19.82,538.03,73.28,0.2704
2024-11-08,R0055,Darmstadt,fast_food,4,Friday,11,0,0,cloudy,15.8,0,165,35,130,14.88,2454.57,39.95,19.82,791.74,61.44,0.3226
2024-11-09,R0055,Darmstadt,fast_food,5,Saturday,11,1,0,rainy,10.1,0,201,10,191,16.38,3292.44,56.76,19.82,1124.89,58.01,0.3417
2024-11-10,R0055,Darmstadt,fast_food,6,Sunday,11,1,0,rainy,6.0,0,151,40,111,14.35,2167.6,39.62,19.82,785.22,54.71,0.3623
2024-11-11,R0055,Darmstadt,fast_food,0,Monday,11,0,0,cloudy,6.8,0,96,19,77,13.7,1315.2,25.29,19.82,501.19,52.01,0.3811
2024-11-12,R0055,Darmstadt,fast_food,1,Tuesday,11,0,0,rainy,15.1,0,132,34,98,14.9,1967.29,36.86,19.82,730.52,53.37,0.3713
2024-11-13,R0055,Darmstadt,fast_food,2,Wednesday,11,0,0,cloudy,9.6,0,146,28,118,14.7,2146.54,43.48,19.82,861.66,49.37,0.4014
2024-11-14,R0055,Darmstadt,fast_food,3,Thursday,11,0,0,cloudy,11.8,0,168,20,148,15.26,2563.57,41.58,19.82,824.06,61.65,0.3215
2024-11-15,R0055,Darmstadt,fast_food,4,Friday,11,0,0,sunny,11.6,0,168,22,146,14.38,2415.19,37.69,19.82,747.04,64.07,0.3093
2024-11-16,R0055,Darmstadt,fast_food,5,Saturday,11,1,0,cloudy,7.0,0,166,29,137,14.32,2377.28,40.33,19.82,799.33,58.94,0.3362
2024-11-17,R0055,Darmstadt,fast_food,6,Sunday,11,1,0,cloudy,7.8,0,118,21,97,13.64,1609.26,31.23,19.82,618.93,51.53,0.3846
2024-11-18,R0055,Darmstadt,fast_food,0,Monday,11,0,0,rainy,13.5,0,95,23,72,16.35,1553.18,25.41,19.82,503.53,61.13,0.3242
2024-11-19,R0055,Darmstadt,fast_food,1,Tuesday,11,0,0,cloudy,13.6,0,118,26,92,15.73,1856.01,31.75,19.82,629.19,58.46,0.339
2024-11-20,R0055,Darmstadt,fast_food,2,Wednesday,11,0,0,sunny,17.7,0,155,23,132,14.54,2253.5,39.87,19.82,790.16,56.52,0.3506
2024-11-21,R0055,Darmstadt,fast_food,3,Thursday,11,0,0,cloudy,16.8,0,126,20,106,16.91,2131.25,28.79,19.82,570.55,74.03,0.2677
2024-11-22,R0055,Darmstadt,fast_food,4,Friday,11,0,0,sunny,5.9,0,156,45,111,12.11,1888.86,33.94,19.82,672.58,55.66,0.3561
2024-11-23,R0055,Darmstadt,fast_food,5,Saturday,11,1,0,sunny,13.1,1,212,33,179,13.98,2964.23,43.95,19.82,870.98,67.45,0.2938
2024-11-24,R0055,Darmstadt,fast_food,6,Sunday,11,1,0,sunny,11.9,0,167,38,129,15.8,2639.14,44.17,19.82,875.41,59.75,0.3317
2024-11-25,R0055,Darmstadt,fast_food,0,Monday,11,0,0,cloudy,7.9,0,137,25,112,15.1,2069.35,34.0,19.82,673.76,60.87,0.3256
2024-11-26,R0055,Darmstadt,fast_food,1,Tuesday,11,0,0,cloudy,7.3,0,127,32,95,14.72,1870.02,35.01,19.82,693.86,53.41,0.371
2024-11-27,R0055,Darmstadt,fast_food,2,Wednesday,11,0,0,rainy,12.3,0,131,24,107,15.32,2006.31,31.8,19.82,630.16,63.1,0.3141
2024-11-28,R0055,Darmstadt,fast_food,3,Thursday,11,0,0,cloudy,15.1,1,182,49,133,14.34,2610.16,38.59,19.82,764.73,67.64,0.293
2024-11-29,R0055,Darmstadt,fast_food,4,Friday,11,0,0,rainy,10.8,0,111,18,93,15.36,1705.03,25.82,19.82,511.73,66.03,0.3001
2024-11-30,R0055,Darmstadt,fast_food,5,Saturday,11,1,0,sunny,18.2,1,236,49,187,14.54,3431.62,62.7,19.82,1242.56,54.73,0.3621
2024-12-01,R0055,Darmstadt,fast_food,6,Sunday,12,1,0,cloudy,-7.3,0,187,43,144,16.1,3009.99,49.46,19.82,980.3,60.85,0.3257
2024-12-02,R0055,Darmstadt,fast_food,0,Monday,12,0,0,cloudy,2.3,0,137,32,105,16.46,2254.83,38.36,19.82,760.16,58.79,0.3371
2024-12-03,R0055,Darmstadt,fast_food,1,Tuesday,12,0,0,cloudy,4.8,0,133,19,114,13.49,1794.65,29.03,19.82,575.34,61.82,0.3206
2024-12-04,R0055,Darmstadt,fast_food,2,Wednesday,12,0,0,snowy,7.6,0,125,36,89,14.83,1854.32,33.95,19.82,672.86,54.62,0.3629
2024-12-05,R0055,Darmstadt,fast_food,3,Thursday,12,0,0,rainy,8.5,0,133,22,111,13.07,1738.15,26.01,19.82,515.57,66.81,0.2966
2024-12-06,R0055,Darmstadt,fast_food,4,Friday,12,0,0,rainy,8.3,1,211,57,154,14.15,2986.33,42.39,19.82,840.03,70.46,0.2813
2024-12-07,R0055,Darmstadt,fast_food,5,Saturday,12,1,0,rainy,-0.3,0,164,30,134,13.63,2235.99,34.32,19.82,680.11,65.16,0.3042
2024-12-08,R0055,Darmstadt,fast_food,6,Sunday,12,1,0,cloudy,-1.5,0,170,23,147,13.36,2271.25,41.37,19.82,819.94,54.9,0.361
2024-12-09,R0055,Darmstadt,fast_food,0,Monday,12,0,0,sunny,9.8,0,159,31,128,15.74,2502.74,37.31,19.82,739.51,67.07,0.2955
2024-12-10,R0055,Darmstadt,fast_food,1,Tuesday,12,0,0,snowy,11.2,0,105,16,89,13.43,1409.95,22.95,19.82,454.89,61.43,0.3226
2024-12-11,R0055,Darmstadt,fast_food,2,Wednesday,12,0,0,cloudy,9.3,1,160,24,136,12.6,2016.24,31.48,19.82,623.91,64.05,0.3094
2024-12-12,R0055,Darmstadt,fast_food,3,Thursday,12,0,0,snowy,1.4,1,155,19,136,14.09,2184.33,33.74,19.82,668.66,64.74,0.3061
2024-12-13,R0055,Darmstadt,fast_food,4,Friday,12,0,0,rainy,4.1,0,155,42,113,12.3,1906.71,31.91,19.82,632.39,59.75,0.3317
2024-12-14,R0055,Darmstadt,fast_food,5,Saturday,12,1,0,cloudy,10.6,1,243,22,221,15.31,3719.56,70.76,19.82,1402.39,52.56,0.377
2024-12-15,R0055,Darmstadt,fast_food,6,Sunday,12,1,0,cloudy,0.0,0,177,95,82,11.57,2047.7,33.78,19.82,669.45,60.62,0.3269
2024-12-16,R0055,Darmstadt,fast_food,0,Monday,12,0,0,cloudy,10.6,0,141,31,110,16.6,2340.56,44.87,19.82,889.29,52.16,0.3799
2024-12-17,R0055,Darmstadt,fast_food,1,Tuesday,12,0,0,rainy,4.1,0,129,25,104,14.04,1811.45,29.44,19.82,583.37,61.54,0.322
2024-12-18,R0055,Darmstadt,fast_food,2,Wednesday,12,0,0,rainy,8.9,0,128,30,98,12.06,1544.13,21.62,19.82,428.53,71.41,0.2775
2024-12-19,R0055,Darmstadt,fast_food,3,Thursday,12,0,0,rainy,-2.2,0,150,24,126,14.58,2186.88,37.82,19.82,749.45,57.83,0.3427
2024-12-20,R0055,Darmstadt,fast_food,4,Friday,12,0,0,cloudy,1.9,0,166,46,120,14.45,2398.06,51.02,19.82,1011.19,47.0,0.4217
2024-12-21,R0055,Darmstadt,fast_food,5,Saturday,12,1,0,cloudy,0.9,0,181,68,113,14.64,2650.28,42.69,19.82,846.01,62.08,0.3192
2024-12-22,R0055,Darmstadt,fast_food,6,Sunday,12,1,0,snowy,1.7,0,140,38,102,11.84,1657.95,28.16,19.82,558.02,58.88,0.3366
2024-12-23,R0055,Darmstadt,fast_food,0,Monday,12,0,0,rainy,-3.4,0,113,35,78,13.64,1541.64,25.27,19.82,500.72,61.02,0.3248
2024-12-24,R0055,Darmstadt,fast_food,1,Tuesday,12,0,0,cloudy,7.4,0,121,18,103,14.79,1789.07,29.54,19.82,585.37,60.57,0.3272
2024-12-25,R0055,Darmstadt,fast_food,2,Wednesday,12,0,1,rainy,5.8,0,122,18,104,17.71,2161.01,45.28,19.82,897.3,47.73,0.4152
2024-12-26,R0055,Darmstadt,fast_food,3,Thursday,12,0,1,cloudy,1.1,0,119,23,96,13.6,1618.52,28.94,19.82,573.51,55.93,0.3543
2024-12-27,R0055,Darmstadt,fast_food,4,Friday,12,0,0,cloudy,-4.6,0,162,39,123,16.41,2658.3,54.31,19.82,1076.42,48.94,0.4049
2024-12-28,R0055,Darmstadt,fast_food,5,Saturday,12,1,0,snowy,1.3,1,154,51,103,13.54,2084.88,35.98,19.82,713.04,57.95,0.342
2024-12-29,R0055,Darmstadt,fast_food,6,Sunday,12,1,0,cloudy,0.1,0,179,63,116,12.82,2293.9,41.71,19.82,826.65,54.99,0.3604
2024-12-30,R0055,Darmstadt,fast_food,0,Monday,12,0,0,cloudy,-9.2,0,126,25,101,14.43,1818.57,31.06,19.82,615.51,58.55,0.3385
2024-12-31,R0055,Darmstadt,fast_food,1,Tuesday,12,0,0,cloudy,-2.2,0,129,43,86,13.91,1793.96,26.3,19.82,521.16,68.22,0.2905
2024-01-01,R0056,Darmstadt,casual_dining,0,Monday,1,0,1,sunny,7.8,0,166,31,135,12.33,2046.39,26.65,12.87,342.98,76.78,0.1676
2024-01-02,R0056,Darmstadt,casual_dining,1,Tuesday,1,0,0,cloudy,-0.2,0,180,46,134,12.03,2166.29,30.24,12.87,389.08,71.64,0.1796
2024-01-03,R0056,Darmstadt,casual_dining,2,Wednesday,1,0,0,snowy,-2.1,0,170,33,137,12.17,2068.13,21.94,12.87,282.29,94.27,0.1365
2024-01-04,R0056,Darmstadt,casual_dining,3,Thursday,1,0,0,sunny,-3.0,0,213,36,177,14.09,3001.46,38.45,12.87,494.82,78.05,0.1649
2024-01-05,R0056,Darmstadt,casual_dining,4,Friday,1,0,0,snowy,6.1,1,255,86,169,11.79,3005.29,35.46,12.87,456.35,84.74,0.1518
2024-01-06,R0056,Darmstadt,casual_dining,5,Saturday,1,1,0,snowy,6.8,1,213,66,147,11.63,2476.7,30.94,12.87,398.18,80.04,0.1608
2024-01-07,R0056,Darmstadt,casual_dining,6,Sunday,1,1,0,snowy,7.0,0,213,39,174,13.05,2778.99,30.65,12.87,394.43,90.66,0.1419
2024-01-08,R0056,Darmstadt,casual_dining,0,Monday,1,0,0,sunny,4.4,0,175,20,155,12.29,2151.37,32.4,12.87,416.97,66.39,0.1938
2024-01-09,R0056,Darmstadt,casual_dining,1,Tuesday,1,0,0,sunny,7.0,0,223,37,186,11.07,2469.25,35.63,12.87,458.54,69.29,0.1857
2024-01-10,R0056,Darmstadt,casual_dining,2,Wednesday,1,0,0,sunny,8.2,0,226,47,179,11.71,2646.39,35.98,12.87,462.99,73.55,0.175
2024-01-11,R0056,Darmstadt,casual_dining,3,Thursday,1,0,0,cloudy,-1.1,0,202,27,175,12.83,2591.6,30.62,12.87,393.95,84.65,0.152
2024-01-12,R0056,Darmstadt,casual_dining,4,Friday,1,0,0,rainy,5.4,0,233,37,196,13.37,3116.36,42.21,12.87,543.1,73.84,0.1743
2024-01-13,R0056,Darmstadt,casual_dining,5,Saturday,1,1,0,cloudy,6.7,0,302,34,268,12.79,3863.0,44.26,12.87,569.47,87.29,0.1474
2024-01-14,R0056,Darmstadt,casual_dining,6,Sunday,1,1,0,rainy,4.5,0,236,61,175,15.28,3605.89,39.02,12.87,502.14,92.4,0.1393
2024-01-15,R0056,Darmstadt,casual_dining,0,Monday,1,0,0,cloudy,3.5,0,176,34,142,14.68,2583.5,33.98,12.87,437.22,76.03,0.1692
2024-01-16,R0056,Darmstadt,casual_dining,1,Tuesday,1,0,0,rainy,4.9,0,170,29,141,13.41,2280.43,27.49,12.87,353.79,82.94,0.1551
2024-01-17,R0056,Darmstadt,casual_dining,2,Wednesday,1,0,0,cloudy,-0.0,0,163,30,133,15.22,2480.55,30.09,12.87,387.15,82.45,0.1561
2024-01-18,R0056,Darmstadt,casual_dining,3,Thursday,1,0,0,rainy,0.6,0,186,36,150,14.39,2677.33,38.29,12.87,492.75,69.92,0.184
2024-01-19,R0056,Darmstadt,casual_dining,4,Friday,1,0,0,sunny,9.1,0,229,41,188,14.83,3397.12,41.86,12.87,538.68,81.15,0.1586
2024-01-20,R0056,Darmstadt,casual_dining,5,Saturday,1,1,0,snowy,3.8,0,230,54,176,14.94,3436.11,44.77,12.87,576.1,76.75,0.1677
2024-01-21,R0056,Darmstadt,casual_dining,6,Sunday,1,1,0,sunny,-0.6,0,248,68,180,13.59,3370.72,44.38,12.87,571.1,75.95,0.1694
2024-01-22,R0056,Darmstadt,casual_dining,0,Monday,1,0,0,rainy,0.7,0,174,73,101,12.41,2158.53,32.13,12.87,413.41,67.19,0.1915
2024-01-23,R0056,Darmstadt,casual_dining,1,Tuesday,1,0,0,rainy,8.5,0,146,20,126,13.88,2027.09,24.72,12.87,318.09,82.0,0.1569
2024-01-24,R0056,Darmstadt,casual_dining,2,Wednesday,1,0,0,cloudy,-1.7,0,201,44,157,9.92,1994.15,31.43,12.87,404.49,63.44,0.2028
2024-01-25,R0056,Darmstadt,casual_dining,3,Thursday,1,0,0,cloudy,1.6,0,273,58,215,13.78,3762.19,44.14,12.87,568.03,85.23,0.151
2024-01-26,R0056,Darmstadt,casual_dining,4,Friday,1,0,0,cloudy,2.9,0,202,58,144,12.27,2478.55,29.49,12.87,379.43,84.06,0.1531
2024-01-27,R0056,Darmstadt,casual_dining,5,Saturday,1,1,0,snowy,12.7,0,198,83,115,10.51,2080.75,26.56,12.87,341.74,78.35,0.1642
2024-01-28,R0056,Darmstadt,casual_dining,6,Sunday,1,1,0,rainy,2.6,0,175,56,119,14.1,2466.87,32.72,12.87,421.01,75.4,0.1707
2024-01-29,R0056,Darmstadt,casual_dining,0,Monday,1,0,0,sunny,5.2,0,202,51,151,12.22,2468.99,35.63,12.87,458.52,69.29,0.1857
2024-01-30,R0056,Darmstadt,casual_dining,1,Tuesday,1,0,0,cloudy,-3.1,1,230,12,218,12.17,2799.64,37.54,12.87,483.04,74.58,0.1725
2024-01-31,R0056,Darmstadt,casual_dining,2,Wednesday,1,0,0,cloudy,-1.6,0,220,73,147,14.83,3262.26,47.45,12.87,610.52,68.76,0.1871
2024-02-01,R0056,Darmstadt,casual_dining,3,Thursday,2,0,0,cloudy,-0.0,0,233,65,168,14.46,3368.53,43.79,12.87,563.45,76.93,0.1673
2024-02-02,R0056,Darmstadt,casual_dining,4,Friday,2,0,0,sunny,9.4,0,249,51,198,11.27,2806.21,35.77,12.87,460.28,78.45,0.164
2024-02-03,R0056,Darmstadt,casual_dining,5,Saturday,2,1,0,rainy,1.9,0,316,46,270,12.08,3817.39,45.37,12.87,583.81,84.14,0.1529
2024-02-04,R0056,Darmstadt,casual_dining,6,Sunday,2,1,0,cloudy,-5.5,0,212,32,180,14.96,3171.9,40.85,12.87,525.64,77.65,0.1657
2024-02-05,R0056,Darmstadt,casual_dining,0,Monday,2,0,0,snowy,0.3,1,172,41,131,13.19,2269.12,35.26,12.87,453.71,64.35,0.1999
2024-02-06,R0056,Darmstadt,casual_dining,1,Tuesday,2,0,0,cloudy,5.6,0,194,47,147,11.49,2228.98,26.77,12.87,344.5,83.26,0.1546
2024-02-07,R0056,Darmstadt,casual_dining,2,Wednesday,2,0,0,sunny,4.1,0,219,59,160,12.84,2812.7,39.53,12.87,508.68,71.15,0.1809
2024-02-08,R0056,Darmstadt,casual_dining,3,Thursday,2,0,0,cloudy,6.5,0,212,66,146,13.5,2861.6,38.02,12.87,489.26,75.26,0.171
2024-02-09,R0056,Darmstadt,casual_dining,4,Friday,2,0,0,cloudy,14.4,0,246,48,198,12.84,3159.49,42.12,12.87,541.94,75.02,0.1715
2024-02-10,R0056,Darmstadt,casual_dining,5,Saturday,2,1,0,cloudy,-1.4,0,279,49,230,15.43,4305.3,49.42,12.87,635.9,87.12,0.1477
2024-02-11,R0056,Darmstadt,casual_dining,6,Sunday,2,1,0,sunny,9.8,0,237,55,182,13.36,3166.87,43.55,12.87,560.35,72.72,0.1769
2024-02-12,R0056,Darmstadt,casual_dining,0,Monday,2,0,0,cloudy,9.8,0,164,83,81,12.8,2099.68,25.62,12.87,329.72,81.94,0.157
2024-02-13,R0056,Darmstadt,casual_dining,1,Tuesday,2,0,0,rainy,1.9,0,175,61,114,13.79,2413.57,37.43,12.87,481.61,64.49,0.1995
2024-02-14,R0056,Darmstadt,casual_dining,2,Wednesday,2,0,0,rainy,8.4,0,196,28,168,15.48,3035.05,35.07,12.87,451.22,86.55,0.1487
2024-02-15,R0056,Darmstadt,casual_dining,3,Thursday,2,0,0,rainy,-1.9,0,197,30,167,11.18,2202.38,29.0,12.87,373.22,75.93,0.1695
2024-02-16,R0056,Darmstadt,casual_dining,4,Friday,2,0,0,rainy,6.2,0,275,101,174,12.51,3440.44,45.2,12.87,581.65,76.11,0.1691
2024-02-17,R0056,Darmstadt,casual_dining,5,Saturday,2,1,0,rainy,-6.1,0,292,59,233,11.73,3424.14,40.27,12.87,518.18,85.03,0.1513
2024-02-18,R0056,Darmstadt,casual_dining,6,Sunday,2,1,0,cloudy,7.3,0,231,43,188,13.53,3125.82,35.48,12.87,456.59,88.09,0.1461
2024-02-19,R0056,Darmstadt,casual_dining,0,Monday,2,0,0,cloudy,2.2,0,187,53,134,10.78,2015.84,26.62,12.87,342.57,75.72,0.1699
2024-02-20,R0056,Darmstadt,casual_dining,1,Tuesday,2,0,0,cloudy,13.2,0,214,64,150,13.46,2879.99,35.64,12.87,458.59,80.81,0.1592
2024-02-21,R0056,Darmstadt,casual_dining,2,Wednesday,2,0,0,sunny,2.0,1,265,44,221,13.94,3695.24,40.01,12.87,514.89,92.35,0.1393
2024-02-22,R0056,Darmstadt,casual_dining,3,Thursday,2,0,0,rainy,1.2,0,211,42,169,14.29,3015.05,34.16,12.87,439.62,88.25,0.1458
2024-02-23,R0056,Darmstadt,casual_dining,4,Friday,2,0,0,cloudy,-1.4,0,275,72,203,13.64,3750.37,50.6,12.87,651.12,74.12,0.1736
2024-02-24,R0056,Darmstadt,casual_dining,5,Saturday,2,1,0,sunny,5.6,1,343,133,210,13.34,4576.27,61.71,12.87,794.02,74.16,0.1735
2024-02-25,R0056,Darmstadt,casual_dining,6,Sunday,2,1,0,cloudy,9.7,0,218,59,159,12.49,2722.97,31.18,12.87,401.17,87.34,0.1473
2024-02-26,R0056,Darmstadt,casual_dining,0,Monday,2,0,0,cloudy,13.0,0,219,32,187,13.6,2978.03,36.84,12.87,474.01,80.84,0.1592
2024-02-27,R0056,Darmstadt,casual_dining,1,Tuesday,2,0,0,cloudy,3.9,0,244,34,210,12.67,3092.41,41.87,12.87,538.75,73.86,0.1742
2024-02-28,R0056,Darmstadt,casual_dining,2,Wednesday,2,0,0,cloudy,5.6,0,173,54,119,14.67,2538.13,39.61,12.87,509.75,64.07,0.2008
2024-02-29,R0056,Darmstadt,casual_dining,3,Thursday,2,0,0,cloudy,2.3,0,211,52,159,13.59,2868.24,38.42,12.87,494.4,74.65,0.1724
2024-03-01,R0056,Darmstadt,casual_dining,4,Friday,3,0,0,rainy,17.4,0,212,26,186,15.42,3268.44,43.65,12.87,561.67,74.88,0.1718
2024-03-02,R0056,Darmstadt,casual_dining,5,Saturday,3,1,0,cloudy,5.8,0,309,106,203,11.94,3688.14,45.48,12.87,585.2,81.1,0.1587
2024-03-03,R0056,Darmstadt,casual_dining,6,Sunday,3,1,0,cloudy,18.5,1,371,26,345,13.54,5024.28,65.58,12.87,843.93,76.61,0.168
2024-03-04,R0056,Darmstadt,casual_dining,0,Monday,3,0,0,cloudy,12.6,0,185,31,154,15.55,2877.58,38.22,12.87,491.81,75.29,0.1709
2024-03-05,R0056,Darmstadt,casual_dining,1,Tuesday,3,0,0,cloudy,10.1,1,269,49,220,14.72,3960.56,48.88,12.87,628.93,81.03,0.1588
2024-03-06,R0056,Darmstadt,casual_dining,2,Wednesday,3,0,0,cloudy,24.3,0,239,51,188,15.31,3659.98,48.61,12.87,625.48,75.29,0.1709
2024-03-07,R0056,Darmstadt,casual_dining,3,Thursday,3,0,0,sunny,11.4,0,194,49,145,12.25,2376.89,34.82,12.87,448.08,68.26,0.1885
2024-03-08,R0056,Darmstadt,casual_dining,4,Friday,3,0,0,sunny,7.2,0,284,74,210,14.66,4162.32,47.0,12.87,604.82,88.55,0.1453
2024-03-09,R0056,Darmstadt,casual_dining,5,Saturday,3,1,0,sunny,11.8,0,360,76,284,14.19,5107.29,59.81,12.87,769.57,85.4,0.1507
2024-03-10,R0056,Darmstadt,casual_dining,6,Sunday,3,1,0,sunny,9.9,0,266,76,190,15.04,3999.83,60.94,12.87,784.15,65.64,0.196
2024-03-11,R0056,Darmstadt,casual_dining,0,Monday,3,0,0,sunny,7.2,0,195,43,152,13.78,2686.34,34.24,12.87,440.56,78.46,0.164
2024-03-12,R0056,Darmstadt,casual_dining,1,Tuesday,3,0,0,cloudy,7.8,0,232,34,198,15.29,3546.58,49.53,12.87,637.4,71.6,0.1797
2024-03-13,R0056,Darmstadt,casual_dining,2,Wednesday,3,0,0,cloudy,13.7,0,206,37,169,15.27,3146.48,44.15,12.87,568.12,71.27,0.1806
2024-03-14,R0056,Darmstadt,casual_dining,3,Thursday,3,0,0,sunny,16.8,0,242,20,222,13.95,3377.04,41.35,12.87,532.04,81.68,0.1575
2024-03-15,R0056,Darmstadt,casual_dining,4,Friday,3,0,0,sunny,13.4,0,241,28,213,14.11,3400.59,39.26,12.87,505.21,86.61,0.1486
2024-03-16,R0056,Darmstadt,casual_dining,5,Saturday,3,1,0,cloudy,10.5,0,288,42,246,14.76,4249.79,56.61,12.87,728.5,75.07,0.1714
2024-03-17,R0056,Darmstadt,casual_dining,6,Sunday,3,1,0,sunny,15.6,0,256,67,189,13.56,3470.72,46.2,12.87,594.52,75.12,0.1713
2024-03-18,R0056,Darmstadt,casual_dining,0,Monday,3,0,0,rainy,15.9,0,206,17,189,13.97,2878.68,38.27,12.87,492.41,75.23,0.1711
2024-03-19,R0056,Darmstadt,casual_dining,1,Tuesday,3,0,0,sunny,6.2,0,246,56,190,12.42,3055.73,41.29,12.87,531.32,74.01,0.1739
2024-03-20,R0056,Darmstadt,casual_dining,2,Wednesday,3,0,0,sunny,8.6,1,331,71,260,12.49,4134.67,59.05,12.87,759.78,70.03,0.1838
2024-03-21,R0056,Darmstadt,casual_dining,3,Thursday,3,0,0,rainy,20.0,0,228,43,185,12.89,2937.92,40.17,12.87,516.96,73.13,0.176
